date,entity_name,entity_type,cds_5y_bps,bond_spread_bps,bond_yield_10y,equity_return_1d,equity_return_5d,equity_vol_30d,currency_return_1m,market_flag_news
2025-08-29,Japan,Sovereign,37.2,25.09,1.0836,-0.005402,,17.0,0.006581,0
2025-09-01,Japan,Sovereign,44.35,24.12,1.1115,-0.016916,,17.0,-0.002796,1
2025-09-02,Japan,Sovereign,43.25,24.41,1.1047,-0.000573,,17.0,0.005148,0
2025-09-03,Japan,Sovereign,43.08,22.14,1.1177,-0.010798,,17.0,-0.008555,0
2025-09-04,Japan,Sovereign,41.61,21.42,1.0732,-0.017843,-0.050587,17.0,-0.007007,0
2025-09-05,Japan,Sovereign,40.49,23.11,1.0486,-0.008537,-0.053579,17.0,0.002262,0
2025-09-08,Japan,Sovereign,43.32,22.87,1.002,0.002134,-0.035239,17.0,-0.000856,0
2025-09-09,Japan,Sovereign,42.76,21.27,0.9838,-0.014781,-0.048954,17.0,0.000771,0
2025-09-10,Japan,Sovereign,45.29,22.66,0.9603,-0.005901,-0.044246,17.0,0.022579,0
2025-09-11,Japan,Sovereign,45.37,22.57,0.8612,0.005666,-0.021369,17.0,0.015193,0
2025-09-12,Japan,Sovereign,44.95,23.35,0.8118,0.013605,0.000486,17.0,0.009649,0
2025-09-15,Japan,Sovereign,42.22,23.03,0.8087,0.006185,0.00453,17.0,0.015089,0
2025-09-16,Japan,Sovereign,44.97,24.43,0.7785,0.002859,0.022515,17.0,0.013699,0
2025-09-17,Japan,Sovereign,40.39,22.29,0.7879,0.022969,0.052211,17.0,-0.008362,0
2025-09-18,Japan,Sovereign,39.07,25.34,0.8631,0.006157,0.052724,17.0,0.005981,0
2025-09-19,Japan,Sovereign,40.08,25.43,0.8631,0.013115,0.052214,17.0,0.015161,0
2025-09-22,Japan,Sovereign,35.06,27.6,0.8638,-0.003561,0.042023,17.0,-0.014033,0
2025-09-23,Japan,Sovereign,29.06,25.54,0.8997,-0.029047,0.008871,17.0,0.011874,0
2025-09-24,Japan,Sovereign,30.67,25.79,0.953,0.013647,-0.000322,17.0,-0.012745,0
2025-09-25,Japan,Sovereign,28.65,25.93,0.9317,-0.008474,-0.014858,17.0,0.009554,1
2025-09-26,Japan,Sovereign,25.13,24.25,0.9673,0.003345,-0.024357,17.0,-0.019358,0
2025-09-29,Japan,Sovereign,28.86,23.91,0.907,0.009295,-0.01177,17.0,0.016857,0
2025-09-30,Japan,Sovereign,26.97,23.36,0.9373,-0.004209,0.01351,17.0,-0.014975,0
2025-10-01,Japan,Sovereign,23.13,24.71,0.9693,0.000366,0.00023,17.0,-0.005581,0
2025-10-02,Japan,Sovereign,26.45,24.09,0.9753,-0.008371,0.000333,17.0,0.005834,0
2025-10-03,Japan,Sovereign,28.69,23.61,0.9579,-5.2e-05,-0.003054,17.0,0.000403,0
2025-10-06,Japan,Sovereign,31.44,23.16,0.9231,0.002008,-0.010252,17.0,0.00364,0
2025-10-07,Japan,Sovereign,30.09,23.0,0.9171,0.005711,-0.000392,17.0,-0.00367,0
2025-10-08,Japan,Sovereign,28.91,25.77,0.9478,0.011029,0.010263,17.741,0.004005,0
2025-10-09,Japan,Sovereign,30.0,25.61,0.9895,0.002798,0.021642,17.25,0.001215,0
2025-10-10,Japan,Sovereign,30.95,24.49,0.9687,-0.008814,0.01269,17.3592,-0.010699,0
2025-10-13,Japan,Sovereign,28.26,24.16,0.9728,-0.002605,0.008028,16.6932,-0.023557,0
2025-10-14,Japan,Sovereign,33.07,23.66,1.0221,0.00493,0.007245,16.7534,0.001345,0
2025-10-15,Japan,Sovereign,38.58,21.8,1.0317,-0.013342,-0.017034,16.9072,0.000147,0
2025-10-16,Japan,Sovereign,39.31,20.89,1.0354,-0.01675,-0.036195,16.8129,0.006127,1
2025-10-17,Japan,Sovereign,37.14,22.72,1.0092,0.010103,-0.017801,16.8526,0.012227,0
2025-10-20,Japan,Sovereign,31.78,24.49,1.0141,-0.009626,-0.024715,17.098,0.016796,0
2025-10-21,Japan,Sovereign,32.24,21.89,1.0196,0.005634,-0.024032,16.5695,0.005162,0
2025-10-22,Japan,Sovereign,35.32,21.97,1.0226,-0.000367,-0.011197,16.4517,-0.012843,0
2025-10-23,Japan,Sovereign,35.66,21.99,0.9897,0.017686,0.023433,17.0743,-0.005277,0
2025-10-24,Japan,Sovereign,31.99,21.83,0.9735,-0.014996,-0.001997,17.3201,-0.001855,0
2025-10-27,Japan,Sovereign,33.74,20.64,1.009,0.015276,0.023097,17.7552,0.007812,0
2025-10-28,Japan,Sovereign,32.91,19.84,0.985,-0.009249,0.007956,17.9763,0.000559,0
2025-10-29,Japan,Sovereign,34.85,25.24,1.005,-0.021023,-0.012873,17.7239,-0.003612,0
2025-10-30,Japan,Sovereign,34.97,23.34,1.0099,0.019127,-0.011475,18.5296,0.005607,0
2025-10-31,Japan,Sovereign,31.68,24.5,0.9551,0.0192,0.022843,18.9821,-0.007743,0
2025-11-03,Japan,Sovereign,30.92,24.7,0.9569,0.016505,0.024081,19.5492,0.007764,0
2025-11-04,Japan,Sovereign,30.36,24.42,1.0509,0.010472,0.044465,17.7195,-0.009218,0
2025-11-05,Japan,Sovereign,30.64,24.19,1.0286,0.003103,0.070205,17.3708,-0.013224,0
2025-11-06,Japan,Sovereign,23.14,26.66,1.0721,-0.003548,0.046394,17.194,0.007173,0
2025-11-07,Japan,Sovereign,20.9,23.2,1.0452,-0.009341,0.017092,17.4549,-0.000652,1
2025-11-10,Japan,Sovereign,21.17,23.13,1.0931,0.000454,0.001031,17.2843,-0.004216,0
2025-11-11,Japan,Sovereign,24.74,26.62,1.1727,-0.022846,-0.031976,18.505,0.001139,0
2025-11-12,Japan,Sovereign,25.02,26.15,1.2236,0.002628,-0.032434,18.5188,0.008549,0
2025-11-13,Japan,Sovereign,25.29,25.67,1.2317,0.004869,-0.024262,18.3885,0.008656,0
2025-11-14,Japan,Sovereign,25.41,24.63,1.276,-0.013089,-0.027953,18.7999,-0.004225,0
2025-11-17,Japan,Sovereign,28.72,24.36,1.313,-0.004829,-0.033085,18.8455,-0.014449,0
2025-11-18,Japan,Sovereign,27.83,23.31,1.3095,-0.005945,-0.016361,18.8399,0.004867,0
2025-11-19,Japan,Sovereign,28.53,25.51,1.3472,-0.012301,-0.031007,18.8221,0.012507,0
2025-11-20,Japan,Sovereign,27.01,30.75,1.33,0.018266,-0.018088,19.5979,-0.012666,0
2025-11-21,Japan,Sovereign,24.19,29.57,1.3197,-0.002859,-0.007911,19.4633,-0.000975,0
2025-11-24,Japan,Sovereign,22.02,31.66,1.3687,0.010466,0.007336,19.6985,0.00524,1
2025-11-25,Japan,Sovereign,22.7,30.97,1.3764,-0.010066,0.00316,19.8432,-0.005118,0
2025-11-26,Japan,Sovereign,20.08,32.98,1.4525,0.004512,0.020236,19.5258,0.011065,0
2025-11-27,Japan,Sovereign,19.84,32.92,1.4279,0.003861,0.005804,18.9099,-0.015302,0
2025-11-28,Japan,Sovereign,19.62,34.45,1.3885,-0.007986,0.000632,18.8597,-0.010081,0
2025-12-01,Japan,Sovereign,20.4,32.26,1.4405,0.000699,-0.00904,18.6391,-0.009038,0
2025-12-02,Japan,Sovereign,24.62,32.16,1.5021,0.014586,0.015637,19.0178,0.007777,0
2025-12-03,Japan,Sovereign,25.11,27.93,1.5072,-0.014088,-0.003168,19.4833,-0.001732,0
2025-12-04,Japan,Sovereign,22.47,27.78,1.5034,-0.014822,-0.02172,19.2498,0.001655,0
2025-12-05,Japan,Sovereign,25.74,29.3,1.4287,0.02156,0.007417,19.7906,-0.006565,0
2025-12-08,Japan,Sovereign,20.28,28.96,1.4379,-0.000623,0.006086,19.3028,-0.005631,0
2025-12-09,Japan,Sovereign,17.93,28.28,1.4802,0.007067,-0.001369,19.2113,0.004324,0
2025-12-10,Japan,Sovereign,13.66,25.69,1.5241,-0.01225,0.000492,18.5379,-0.018191,0
2025-12-11,Japan,Sovereign,20.08,25.04,1.4702,0.01035,0.026054,17.9673,4e-05,0
2025-12-12,Japan,Sovereign,21.64,26.84,1.4547,0.00793,0.012365,17.2531,-0.006893,0
2025-12-15,Japan,Sovereign,17.83,23.8,1.4133,-0.011397,0.00145,16.8507,0.003941,0
2025-12-16,Japan,Sovereign,18.13,26.59,1.3957,0.00685,0.001234,16.6771,0.000376,0
2025-12-17,Japan,Sovereign,18.27,28.32,1.4018,0.001188,0.014855,16.6468,0.002897,0
2025-12-18,Japan,Sovereign,17.42,31.41,1.3279,-0.005288,-0.000852,16.6763,-0.012085,0
2025-12-19,Japan,Sovereign,19.28,28.81,1.2992,0.002379,-0.006355,16.5224,-0.012886,0
2025-12-22,Japan,Sovereign,18.36,24.19,1.2655,-0.013271,-0.008238,16.9011,0.008261,0
2025-12-23,Japan,Sovereign,19.9,22.62,1.2624,0.006313,-0.008767,15.7606,-0.004671,0
2025-12-24,Japan,Sovereign,21.27,23.45,1.3099,-0.006822,-0.016697,15.8491,-0.008557,0
2025-12-25,Japan,Sovereign,18.15,23.2,1.3235,-0.025546,-0.036723,17.2893,0.00458,0
2025-12-26,Japan,Sovereign,22.15,21.95,1.3154,0.012318,-0.027172,17.375,0.013831,0
2025-12-29,Japan,Sovereign,20.5,20.52,1.3449,-0.002446,-0.016499,17.3402,0.008857,0
2025-12-30,Japan,Sovereign,19.71,21.64,1.3631,0.014787,-0.008217,17.8015,0.011982,1
2025-12-31,Japan,Sovereign,19.37,20.84,1.3188,0.008455,0.007038,17.5668,0.012204,0
2025-08-28,Italy,Sovereign,152.5,130.34,3.7867,-0.018958,,20.0,0.003105,0
2025-08-29,Italy,Sovereign,148.02,129.17,3.7045,-0.00833,,20.0,0.017931,0
2025-09-01,Italy,Sovereign,145.1,129.94,3.7831,0.004523,,20.0,-0.003629,0
2025-09-02,Italy,Sovereign,139.71,128.24,3.7534,0.022464,,20.0,-0.004523,0
2025-09-03,Italy,Sovereign,145.13,125.49,3.7803,-0.014549,,20.0,0.014043,0
2025-09-04,Italy,Sovereign,146.16,125.27,3.884,-0.020037,-0.016397,20.0,0.024289,0
2025-09-05,Italy,Sovereign,143.07,122.63,3.8249,-0.006129,-0.014214,20.0,0.011027,0
2025-09-08,Italy,Sovereign,143.95,124.17,3.7547,-0.020646,-0.038913,20.0,-0.01497,0
2025-09-09,Italy,Sovereign,138.26,123.66,3.8032,-0.006068,-0.065732,20.0,-0.005107,0
2025-09-10,Italy,Sovereign,141.76,123.24,3.8163,0.010514,-0.041971,20.0,0.017534,0
2025-09-11,Italy,Sovereign,143.92,117.16,3.794,0.008021,-0.014541,20.0,-0.004215,0
2025-09-12,Italy,Sovereign,148.7,116.91,3.8016,-0.008991,-0.017379,20.0,0.00025,0
2025-09-15,Italy,Sovereign,153.03,123.75,3.7444,-0.02393,-0.020674,20.0,-0.002452,0
2025-09-16,Italy,Sovereign,146.97,123.84,3.7473,0.032033,0.016867,20.0,0.017806,0
2025-09-17,Italy,Sovereign,146.31,118.02,3.7483,0.001198,0.007492,20.0,0.00639,0
2025-09-18,Italy,Sovereign,143.8,116.36,3.7179,0.010101,0.009571,20.0,-0.001443,0
2025-09-19,Italy,Sovereign,135.78,113.81,3.6551,0.004542,0.023358,20.0,-0.005181,0
2025-09-22,Italy,Sovereign,134.56,113.52,3.6548,-0.004171,0.044074,20.0,-0.010253,0
2025-09-23,Italy,Sovereign,133.84,110.22,3.6937,0.002107,0.013799,20.0,-0.008264,0
2025-09-24,Italy,Sovereign,133.24,109.89,3.7058,-0.00357,0.008971,20.0,-0.00048,1
2025-09-25,Italy,Sovereign,127.67,110.46,3.7188,0.014153,0.013019,20.0,-0.022485,0
2025-09-26,Italy,Sovereign,125.09,114.9,3.7688,0.00606,0.014549,20.0,0.006316,0
2025-09-29,Italy,Sovereign,131.11,118.33,3.6481,0.020193,0.039371,20.0,0.007948,0
2025-09-30,Italy,Sovereign,138.53,123.34,3.6789,0.004148,0.041488,20.0,0.022094,0
2025-10-01,Italy,Sovereign,133.56,122.72,3.6945,0.001243,0.046519,20.0,-0.012466,0
2025-10-02,Italy,Sovereign,128.83,124.99,3.6374,-0.003453,0.028351,20.0,0.019448,0
2025-10-03,Italy,Sovereign,124.18,123.82,3.6271,-0.005962,0.016062,20.0,0.000547,0
2025-10-06,Italy,Sovereign,126.74,123.76,3.6663,0.005191,0.001121,20.0,-0.001626,0
2025-10-07,Italy,Sovereign,127.94,127.86,3.6436,0.006757,0.003722,20.0,0.002901,0
2025-10-08,Italy,Sovereign,129.09,127.81,3.7018,0.005703,0.008193,20.2678,-0.01081,0
2025-10-09,Italy,Sovereign,129.71,128.61,3.6834,-0.003972,0.007668,19.4962,0.00096,0
2025-10-10,Italy,Sovereign,131.28,117.57,3.6802,0.00216,0.015901,19.304,-0.009621,0
2025-10-13,Italy,Sovereign,128.45,117.38,3.6653,0.003839,0.014535,19.2955,-0.005528,0
2025-10-14,Italy,Sovereign,127.52,116.04,3.7067,-0.000614,0.007106,18.262,-0.008499,0
2025-10-15,Italy,Sovereign,126.35,114.75,3.6847,-0.00719,-0.005804,17.8678,-0.012796,0
2025-10-16,Italy,Sovereign,123.88,117.48,3.7201,-0.00421,-0.006042,16.8601,0.003489,0
2025-10-17,Italy,Sovereign,123.9,117.5,3.7709,0.016616,0.008296,17.259,-0.002821,0
2025-10-20,Italy,Sovereign,123.15,121.54,3.807,-0.011581,-0.007193,16.4307,-0.008378,0
2025-10-21,Italy,Sovereign,125.38,117.96,3.8467,-0.006426,-0.012966,16.4464,-0.001496,1
2025-10-22,Italy,Sovereign,122.32,116.55,3.8456,-0.010677,-0.016432,16.6698,-0.000208,0
2025-10-23,Italy,Sovereign,121.43,118.95,3.8976,0.003852,-0.008469,16.5779,0.006887,0
2025-10-24,Italy,Sovereign,124.61,119.09,3.9235,0.017901,-0.007216,16.9154,0.003305,0
2025-10-27,Italy,Sovereign,121.61,117.0,3.8895,-0.008882,-0.004505,15.4256,-0.004817,0
2025-10-28,Italy,Sovereign,123.67,114.51,3.9228,0.009204,0.011155,12.9826,-0.013556,0
2025-10-29,Italy,Sovereign,125.14,116.64,3.9216,0.006909,0.029129,13.0495,-0.003361,0
2025-10-30,Italy,Sovereign,127.12,114.58,3.8806,0.003052,0.028309,12.8501,-0.002691,1
2025-10-31,Italy,Sovereign,125.22,113.83,3.82,0.007213,0.017512,12.9151,-0.000825,0
2025-11-03,Italy,Sovereign,121.02,114.45,3.817,0.019864,0.047023,13.7127,-0.016133,0
2025-11-04,Italy,Sovereign,119.95,115.17,3.8155,-0.00634,0.030896,13.9672,-0.010237,0
2025-11-05,Italy,Sovereign,120.5,117.05,3.8198,-0.001452,0.022335,13.9001,0.01265,0
2025-11-06,Italy,Sovereign,121.98,114.52,3.7889,-0.006036,0.013073,13.7012,-0.010457,0
2025-11-07,Italy,Sovereign,122.64,120.25,3.6916,0.003428,0.009266,13.6578,0.000427,0
2025-11-10,Italy,Sovereign,126.02,119.54,3.5919,0.008613,-0.001868,12.7304,-0.011169,0
2025-11-11,Italy,Sovereign,123.81,121.09,3.6155,0.013719,0.018282,13.1738,0.006051,0
2025-11-12,Italy,Sovereign,122.68,128.3,3.5878,0.013227,0.033251,13.557,0.008438,0
2025-11-13,Italy,Sovereign,124.92,128.47,3.5576,0.016802,0.056992,14.0486,-0.011714,0
2025-11-14,Italy,Sovereign,116.79,124.48,3.5277,0.003975,0.057568,13.7978,0.002893,0
2025-11-17,Italy,Sovereign,117.84,128.16,3.5579,-0.005966,0.042281,14.0373,0.008134,0
2025-11-18,Italy,Sovereign,124.84,129.83,3.5192,0.003428,0.0317,13.9941,0.007525,0
2025-11-19,Italy,Sovereign,124.16,130.03,3.5691,0.008994,0.02739,14.0812,-0.002012,1
2025-11-20,Italy,Sovereign,124.09,131.78,3.6069,0.002759,0.0132,13.9318,0.016653,0
2025-11-21,Italy,Sovereign,124.73,132.63,3.6132,-0.015663,-0.006618,14.934,-0.002061,1
2025-11-24,Italy,Sovereign,124.04,131.1,3.5607,0.003341,0.002683,14.9312,0.003253,0
2025-11-25,Italy,Sovereign,128.9,131.21,3.5691,0.0073,0.006552,14.9586,-0.009822,0
2025-11-26,Italy,Sovereign,133.35,130.46,3.5505,-0.008984,-0.011382,15.0682,-0.000559,0
2025-11-27,Italy,Sovereign,133.82,134.04,3.4514,-0.005458,-0.019483,15.121,0.002254,0
2025-11-28,Italy,Sovereign,130.07,138.22,3.4736,-0.020159,-0.023962,15.9011,0.007631,0
2025-12-01,Italy,Sovereign,133.97,132.82,3.4776,0.019846,-0.007906,16.2422,0.002645,0
2025-12-02,Italy,Sovereign,132.65,134.59,3.4109,0.01278,-0.002509,16.2698,-0.008781,0
2025-12-03,Italy,Sovereign,130.15,132.22,3.3965,-0.015577,-0.009145,16.6762,0.003783,0
2025-12-04,Italy,Sovereign,130.31,135.67,3.3963,0.011128,0.007379,16.8335,0.014554,0
2025-12-05,Italy,Sovereign,129.28,136.24,3.3689,0.018837,0.047472,16.9037,-0.000662,0
2025-12-08,Italy,Sovereign,134.88,130.23,3.3844,0.000307,0.027403,16.545,0.008265,0
2025-12-09,Italy,Sovereign,133.03,131.23,3.3709,-0.010692,0.003593,16.949,-0.013094,0
2025-12-10,Italy,Sovereign,127.83,134.47,3.4217,-0.003821,0.015578,17.0154,-0.002979,0
2025-12-11,Italy,Sovereign,130.28,131.68,3.4605,0.008597,0.013036,17.1005,-0.024995,0
2025-12-12,Italy,Sovereign,129.03,132.24,3.4384,-0.013031,-0.018651,17.6266,-0.01177,0
2025-12-15,Italy,Sovereign,135.02,127.48,3.4564,-5.3e-05,-0.019004,16.8391,0.01207,0
2025-12-16,Italy,Sovereign,136.42,127.47,3.3386,0.020518,0.011943,17.5193,0.00491,0
2025-12-17,Italy,Sovereign,138.12,130.93,3.314,0.003167,0.019041,17.4843,-0.014447,0
2025-12-18,Italy,Sovereign,140.55,130.23,3.3289,-0.01219,-0.001961,17.8217,-0.009658,0
2025-12-19,Italy,Sovereign,141.76,125.94,3.3394,-0.007288,0.003847,18.0254,-0.005487,0
2025-12-22,Italy,Sovereign,139.05,129.19,3.3407,-0.004523,-0.00064,18.0061,-0.001165,0
2025-12-23,Italy,Sovereign,141.2,130.8,3.4089,0.004268,-0.016553,17.666,0.006241,0
2025-12-24,Italy,Sovereign,137.95,127.21,3.3809,0.012598,-0.007306,17.6309,-0.015763,0
2025-12-25,Italy,Sovereign,139.81,123.45,3.397,-0.022022,-0.017187,18.202,0.003424,0
2025-12-26,Italy,Sovereign,138.34,123.21,3.3503,0.018829,0.008669,18.959,-0.013253,0
2025-12-29,Italy,Sovereign,143.48,126.38,3.3946,0.00435,0.017659,18.897,-0.00791,0
2025-12-30,Italy,Sovereign,143.44,125.27,3.3456,-0.030914,-0.017992,20.9101,-0.010385,0
2025-12-31,Italy,Sovereign,147.66,126.03,3.3298,-0.023881,-0.053369,21.7478,0.008645,0
2025-08-28,Spain,Sovereign,76.17,74.72,3.3908,0.002556,,19.0,-0.012705,0
2025-08-29,Spain,Sovereign,79.35,75.31,3.3502,-0.002605,,19.0,0.01,0
2025-09-01,Spain,Sovereign,81.47,76.06,3.3607,0.011472,,19.0,-0.003617,0
2025-09-02,Spain,Sovereign,82.03,71.88,3.3495,-0.001162,,19.0,0.001373,0
2025-09-03,Spain,Sovereign,85.04,72.88,3.3825,-0.020361,,19.0,-0.001605,0
2025-09-04,Spain,Sovereign,84.05,74.25,3.3676,0.009764,-0.003213,19.0,-0.019524,0
2025-09-05,Spain,Sovereign,85.4,73.96,3.4038,-0.017077,-0.017676,19.0,-0.006647,0
2025-09-08,Spain,Sovereign,84.86,75.32,3.4408,-0.014312,-0.042717,19.0,0.024982,0
2025-09-09,Spain,Sovereign,86.75,76.21,3.4611,0.013609,-0.028561,19.0,0.011045,0
2025-09-10,Spain,Sovereign,86.13,75.33,3.4994,-0.005384,-0.01371,19.0,-0.006523,0
2025-09-11,Spain,Sovereign,88.5,69.53,3.6079,0.018276,-0.005396,19.0,-0.00261,1
2025-09-12,Spain,Sovereign,88.21,67.66,3.6342,0.001208,0.013105,19.0,-0.017691,0
2025-09-15,Spain,Sovereign,88.39,68.04,3.6256,0.013919,0.042122,19.0,-0.003537,1
2025-09-16,Spain,Sovereign,88.75,67.23,3.6869,-0.000483,0.027633,19.0,0.011629,0
2025-09-17,Spain,Sovereign,89.05,67.18,3.7364,-0.002785,0.030319,19.0,0.012834,0
2025-09-18,Spain,Sovereign,88.39,67.32,3.6589,-0.014319,-0.002661,19.0,-0.00289,0
2025-09-19,Spain,Sovereign,86.41,66.31,3.6569,-0.016065,-0.019868,19.0,0.003163,0
2025-09-22,Spain,Sovereign,90.29,69.33,3.6978,-0.00678,-0.039877,19.0,0.019616,0
2025-09-23,Spain,Sovereign,87.72,70.93,3.7261,0.009584,-0.030206,19.0,0.018893,0
2025-09-24,Spain,Sovereign,87.47,69.56,3.7356,-0.000913,-0.028386,19.0,-0.013342,0
2025-09-25,Spain,Sovereign,86.27,68.89,3.7098,-0.008431,-0.022581,19.0,-0.005237,0
2025-09-26,Spain,Sovereign,81.96,71.89,3.6966,-0.007525,-0.014097,19.0,0.003838,1
2025-09-29,Spain,Sovereign,85.49,75.46,3.6257,-0.01442,-0.021681,19.0,-0.008037,0
2025-09-30,Spain,Sovereign,83.91,73.61,3.5834,0.001328,-0.029681,19.0,0.005054,0
2025-10-01,Spain,Sovereign,81.65,69.08,3.5437,-0.006274,-0.034888,19.0,-0.002471,0
2025-10-02,Spain,Sovereign,78.27,67.3,3.5303,-0.020282,-0.046423,19.0,-0.003276,0
2025-10-03,Spain,Sovereign,78.0,65.71,3.5666,0.005158,-0.034238,19.0,-0.000699,0
2025-10-06,Spain,Sovereign,75.81,66.75,3.579,0.012284,-0.008071,19.0,0.007938,0
2025-10-07,Spain,Sovereign,77.5,68.74,3.5843,0.008387,-0.001078,19.0,-0.007968,0
2025-10-08,Spain,Sovereign,76.35,69.59,3.6011,-0.015353,-0.010205,17.4569,0.014161,0
2025-10-09,Spain,Sovereign,77.32,68.16,3.7362,0.006473,0.016825,17.5824,-0.000783,0
2025-10-10,Spain,Sovereign,76.0,68.55,3.7948,0.014982,0.026763,18.242,0.004515,0
2025-10-13,Spain,Sovereign,80.46,69.13,3.7411,0.006745,0.021145,18.0075,0.015543,0
2025-10-14,Spain,Sovereign,84.64,69.86,3.7447,0.024162,0.03712,19.4556,0.004445,0
2025-10-15,Spain,Sovereign,88.5,68.68,3.7102,0.001467,0.054837,18.59,-0.002267,0
2025-10-16,Spain,Sovereign,90.12,72.69,3.6808,-0.015,0.032332,18.8238,-0.011504,0
2025-10-17,Spain,Sovereign,90.43,72.04,3.6364,-0.019824,-0.003069,19.0369,-8.4e-05,0
2025-10-20,Spain,Sovereign,92.94,71.74,3.5853,-0.000664,-0.010406,18.6293,0.002974,0
2025-10-21,Spain,Sovereign,91.78,71.33,3.6194,0.009364,-0.024704,18.3958,0.006051,0
2025-10-22,Spain,Sovereign,90.45,71.87,3.6104,-0.003355,-0.0294,18.3615,0.010104,0
2025-10-23,Spain,Sovereign,87.53,70.4,3.6152,-0.009315,-0.023799,17.6434,-0.000381,0
2025-10-24,Spain,Sovereign,86.62,69.4,3.6111,-0.00513,-0.009165,17.6524,0.00524,0
2025-10-27,Spain,Sovereign,87.53,70.57,3.5803,0.0185,0.009837,18.0384,-0.003146,0
2025-10-28,Spain,Sovereign,91.84,73.78,3.5676,-0.005869,-0.005404,18.0753,0.000266,0
2025-10-29,Spain,Sovereign,90.44,75.27,3.575,0.0076,0.005529,18.2688,-0.002319,0
2025-10-30,Spain,Sovereign,88.99,74.97,3.5234,0.007451,0.022547,18.0322,-0.000375,0
2025-10-31,Spain,Sovereign,87.84,75.42,3.4362,-0.00038,0.027428,17.456,-0.016795,0
2025-11-03,Spain,Sovereign,83.92,77.8,3.329,0.018829,0.02776,18.1565,-0.00068,0
2025-11-04,Spain,Sovereign,79.67,78.6,3.3134,0.010181,0.044353,18.182,0.009611,0
2025-11-05,Spain,Sovereign,74.77,76.89,3.2478,0.00472,0.041367,18.2115,-0.021727,0
2025-11-06,Spain,Sovereign,80.88,78.21,3.2182,-0.004269,0.029253,18.0713,0.005884,0
2025-11-07,Spain,Sovereign,82.25,77.72,3.1144,0.025112,0.055501,19.1396,0.004332,1
2025-11-10,Spain,Sovereign,81.51,77.58,3.1659,-0.001191,0.034761,18.5432,-0.011627,0
2025-11-11,Spain,Sovereign,81.05,77.72,3.1809,-0.014651,0.009324,19.1782,-0.003496,0
2025-11-12,Spain,Sovereign,84.61,77.55,3.1297,-0.014373,-0.009856,19.6056,0.000151,0
2025-11-13,Spain,Sovereign,85.49,76.98,3.0691,-0.000271,-0.00588,18.5178,-0.005826,0
2025-11-14,Spain,Sovereign,83.43,79.04,3.0366,0.00246,-0.027847,18.4999,0.002265,0
2025-11-17,Spain,Sovereign,87.25,77.88,3.0281,0.011096,-0.015888,18.4491,-0.007684,0
2025-11-18,Spain,Sovereign,88.77,80.01,3.1026,0.001792,0.000534,18.3607,0.010995,0
2025-11-19,Spain,Sovereign,87.37,80.19,3.1777,-0.003531,0.01154,17.7177,0.004972,0
2025-11-20,Spain,Sovereign,86.98,82.76,3.1653,0.009697,0.021626,17.803,0.00844,0
2025-11-21,Spain,Sovereign,85.88,77.82,3.1734,0.010981,0.03031,17.6036,-0.012779,0
2025-11-24,Spain,Sovereign,86.56,78.21,3.1972,-0.011072,0.007721,17.9636,-0.012182,0
2025-11-25,Spain,Sovereign,87.52,81.11,3.167,0.006372,0.012327,16.7811,0.021831,0
2025-11-26,Spain,Sovereign,89.12,83.33,3.1413,0.013594,0.029724,17.1476,0.002754,0
2025-11-27,Spain,Sovereign,91.51,79.58,3.1511,-0.025668,-0.006342,18.2506,0.007139,0
2025-11-28,Spain,Sovereign,94.79,78.92,3.1981,0.013882,-0.003491,17.4892,0.004301,0
2025-12-01,Spain,Sovereign,95.68,76.24,3.2025,-0.013559,-0.005997,18.0555,0.001258,0
2025-12-02,Spain,Sovereign,91.44,79.14,3.2453,0.00025,-0.012043,17.9282,0.001848,0
2025-12-03,Spain,Sovereign,90.22,77.66,3.3024,0.001156,-0.024166,17.8681,0.010786,1
2025-12-04,Spain,Sovereign,88.04,77.94,3.2809,0.005908,0.007459,17.5962,0.01216,0
2025-12-05,Spain,Sovereign,85.58,79.73,3.2637,0.006551,0.000175,17.4953,-0.005257,0
2025-12-08,Spain,Sovereign,83.58,77.36,3.2514,-0.011283,0.002482,17.2946,0.005645,0
2025-12-09,Spain,Sovereign,80.02,77.04,3.2399,0.010093,0.012347,17.3046,0.001455,0
2025-12-10,Spain,Sovereign,75.21,81.73,3.2163,-0.001142,0.010023,17.2568,-0.018559,0
2025-12-11,Spain,Sovereign,77.0,83.49,3.1532,-0.002854,0.001225,17.2311,-0.007327,0
2025-12-12,Spain,Sovereign,79.24,88.24,3.1723,-0.010679,-0.015914,17.5776,-0.003671,0
2025-12-15,Spain,Sovereign,79.48,89.11,3.1606,0.015595,0.010838,17.3286,0.003913,0
2025-12-16,Spain,Sovereign,79.1,85.99,3.2477,-0.021543,-0.020822,18.274,-0.007387,0
2025-12-17,Spain,Sovereign,77.37,80.07,3.3065,0.001441,-0.01829,18.2283,0.015557,0
2025-12-18,Spain,Sovereign,80.53,79.93,3.3045,-0.002714,-0.018151,18.2031,-0.002096,0
2025-12-19,Spain,Sovereign,82.43,79.27,3.3484,0.015373,0.007703,17.264,0.000533,0
2025-12-22,Spain,Sovereign,85.85,78.67,3.3567,0.012101,0.004237,17.6168,0.014912,0
2025-12-23,Spain,Sovereign,84.75,76.51,3.3599,-0.000675,0.025654,17.071,0.007821,0
2025-12-24,Spain,Sovereign,89.01,78.37,3.3808,-0.005069,0.018987,16.583,-0.008818,0
